idrssd,username,url,financial report,financial report link,2022 annual report included,2022 annual report link,report_candidate_url,report_candidate_score,report_diagnostic,error_reason,other_report_years,processed_flag
954279,StonehamBank,stonehambank.com,YES,https://stonehambank.com/about/be-informed/annual-reports,UNKNOWN,,https://stonehambank.com/about/be-informed/annual-reports,,entry_from_analyze_bank,no_pdf_found,,DONE
2730431,Enterprise_Bank,https://www.enterprisebankpgh.com/,YES,https://www.enterprisebankpgh.com/about-us/annual-reports,UNKNOWN,,https://www.enterprisebankpgh.com/about-us/annual-reports,,entry_from_analyze_bank,no_pdf_found,,DONE
541101,BNYMellon,https://www.bnymellon.com/apac/en.html,YES,https://www.bnymellon.com/corporate/global/en/investor-relations/annual-reports-and-proxy.html,UNKNOWN,,https://www.bnymellon.com/corporate/global/en/investor-relations/annual-reports-and-proxy.html,,entry_from_analyze_bank,no_pdf_found,,DONE
5192496,BankEndeavor,https://www.bankendeavor.com/,YES,https://www.bankendeavor.com/investor-relations/annual-reports,UNKNOWN,,https://www.bankendeavor.com/investor-relations/annual-reports,,entry_from_analyze_bank,no_pdf_found,,DONE
664756,PB_USA,https://www.prosperitybankusa.com/Personal,YES,https://www.prosperitybankusa.com/reports/,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
58243,JohnsonBank,www.johnsonfinancialgroup.com,YES,https://www.johnsonfinancialgroup.com/annual-report/2022/position-of-strength/,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
473501,BerkshireBank,https://www.berkshirebank.com/,YES,https://www.beaconfinancialcorporation.com/financials/annual-reports-and-proxy/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
122854,IndFinancial,www.independent-bank.com,YES,https://southstatecorporation.q4ir.com/SEC-Filings/annual-reports/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
1929247,SouthStateBank,www.southstatebank.com,YES,https://southstatecorporation.q4ir.com/SEC-Filings/annual-reports/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
354310,UnivestCorp,https://www.univest.net/,YES,https://ir.univest.net/investors/financial-information/annual-reports/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
143662,umpquabank,https://www.umpquabank.com/,YES,https://www.columbiabankingsystem.com/financial-information/Quarterly-Results/default.aspx,UNKNOWN,,https://www.columbiabankingsystem.com/financial-information/Quarterly-Results/default.aspx,,entry_from_analyze_bank,no_pdf_found,,DONE
436159,FBFinancialCorp,https://www.firstbankonline.com/,YES,https://investors.firstbankonline.com/stock-and-filings/annual-report-and-proxy/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
494261,BankPacWest,www.pacwest.com,YES,https://investors.bancofcal.com/financials-filings/annual-report,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
470050,First_Financial,https://ffin.com/,YES,https://investorrelations.ffin.com/documents-and-filings/annual-reports/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
663245,simmons_bank,https://www.simmonsbank.com/,YES,http://ir.simmonsbank.com/,UNKNOWN,,http://ir.simmonsbank.com/,,entry_from_analyze_bank,no_pdf_found,,DONE
736206,CambridgeTrust,https://www.cambridgetrust.com/,YES,https://investor.easternbank.com/financials/annual-reports/default.aspx,UNKNOWN,,https://investor.easternbank.com/financials/annual-reports/default.aspx,,entry_from_analyze_bank,no_pdf_found,,DONE
339858,BOKFinancial,https://www.bokfinancial.com/,YES,https://investor.bokf.com/sec-filings/default.aspx?pageID=all-sec-filings,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
917742,AssociatedBank,https://www.associatedbank.com/,YES,https://investor.associatedbank.com,UNKNOWN,,https://investor.associatedbank.com,,entry_from_analyze_bank,no_pdf_found,,DONE
3138146,WAllianceBank,https://www.westernalliancebancorporation.com/,YES,https://investors.westernalliancebancorporation.com/ir_home/default.aspx,UNKNOWN,,https://investors.westernalliancebancorporation.com/ir_home/default.aspx,,entry_from_analyze_bank,no_pdf_found,,DONE
547840,STARFinancial,https://www.starfinancial.com/,YES,https://www.starfinancial.com/the-star-story,UNKNOWN,,https://www.starfinancial.com/the-star-story,,entry_from_analyze_bank,no_pdf_found,,DONE
940311,popular,https://www.popular.com/,YES,https://investor.popular.com/eng/investor-relations/default.aspx,UNKNOWN,,https://investor.popular.com/eng/investor-relations/default.aspx,,entry_from_analyze_bank,no_pdf_found,,DONE
577128,PeoplesBank,https://www.peoplesbancorp.com/,YES,https://investors.peoplesbancorp.com/financials/annual-reports/default.aspx,UNKNOWN,,https://investors.peoplesbancorp.com/financials/annual-reports/default.aspx,,entry_from_analyze_bank,no_pdf_found,,DONE
498317,OhioValleyBank,https://www.ovbc.com/,YES,https://www.nasdaq.com/market-activity/stocks/ovbc/financials,UNKNOWN,,https://www.nasdaq.com/market-activity/stocks/ovbc/financials,,entry_from_analyze_bank,no_pdf_found,,DONE
933256,alerusfinancial,https://alerus.com/,YES,https://investors.alerus.com/financial-information/annual-reports-proxy,UNKNOWN,,https://www.alerus.com/about/,,entry_from_analyze_bank,no_pdf_found,,DONE
547840,STARFinancial,https://www.starfinancial.com/,YES,https://www.starfinancial.com/the-star-story,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
212522,Somersettrust,https://www.somersettrust.com/,YES,https://www.somersettrust.com/news/2022-Annual-Report.cfm?csSearch=120340_1,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
210434,NorthernTrust,www.northerntrust.com,YES,https://www.northerntrust.com/united-states/about-us/investor-relations/annual-reports,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
327305,KatahdinTrust,https://www.katahdintrust.com/,YES,https://www.katahdintrust.com/Shareholder-Relations/#Financial-Reports,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
289515,FMTrust,https://fmtrust.bank/,YES,https://www.franklinfin.com/documents-filings/documents/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
1940747,DesjardinsGroup,https://www.desjardins.com/ca/,YES,https://www.desjardins.com/ca/about-us/investor-relations/annual-quarterly-reports/desjardins-group/index.jsp,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
613343,CNBBankandTrust,https://www.cnbil.com/,YES,"https://www.cnbil.com/resources/88e643ea-302f-4a2f-aace-bd1b833eebce/CNB%20Bank%20Shares,%20Inc.%202022%20Annual%20Report.pdf",UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
317342,sybsince1904,www.syb.com,YES,https://stockyardsbancorp.q4ir.com/financial-information/annual-meeting-materials/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
122854,IndFinancial,www.independent-bank.com,YES,https://stockyardsbancorp.q4ir.com/financial-information/annual-meeting-materials/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
3720608,OakworthCapital,https://oakworth.com/,YES,https://oakworth.com/shareholder-relations/,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
613008,RocklandTrust,https://www.rocklandtrust.com/,YES,https://issuu.com/rocklandtrust1907/docs/annual_report_2022?fr=sYTQzODcyMjI1Nzk,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
2700984,WEXIncNews,https://www.wexinc.com/,YES,https://ir.wexinc.com/financials/annual-reports-proxy-esg/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
816603,WashTrust,https://www.washtrust.com/,YES,https://ir.washtrust.com/financial-info/annual-reports/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
354310,UnivestCorp,https://www.univest.net/,YES,https://ir.univest.net/investors/financial-information/annual-reports/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
212577,HomeTrust_Bank,www.htb.com,YES,https://ir.htb.com/financial-information/quarterly-results,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
3138146,WAllianceBank,https://www.westernalliancebancorporation.com/,YES,https://investors.westernalliancebancorporation.com/financial-information/Quarterly_Results/,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
577128,PeoplesBank,https://www.peoplesbancorp.com/,YES,https://investors.peoplesbancorp.com/financials/annual-reports/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
436159,FBFinancialCorp,https://www.firstbankonline.com/,YES,https://investors.firstbankonline.com/stock-and-filings/annual-report-and-proxy/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
294564,FirstBank_Trust,https://www.firstbanktexas.com/,YES,https://investorrelations.umb.com/financials/annual-reports/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
463342,WisconsinBank,https://www.wisconsinbankandtrust.com/,YES,https://investorrelations.umb.com/financials/annual-reports/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
470050,First_Financial,https://ffin.com/,YES,https://investorrelations.ffin.com/documents-and-filings/annual-reports/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
736206,CambridgeTrust,https://www.cambridgetrust.com/,YES,https://investor.easternbank.com/financials/annual-reports/default.aspx,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
112837,CapitalOne,https://www.capitalone.com/,YES,https://investor.capitalone.com/financial-results/annual-reports,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
339858,BOKFinancial,https://www.bokfinancial.com/,YES,https://investor.bokf.com/sec-filings/default.aspx?pageID=all-sec-filings,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
