idrssd,username,url,financial report,financial report link,2022 annual report included,2022 annual report link,report_candidate_url,report_candidate_score,report_diagnostic,error_reason,other_report_years,processed_flag
289702,NorwaySavings,https://www.norwaysavings.bank/,YES,https://www.norwaysavings.bank/get-to-know-us/about-the-bank/annual-reports/,UNKNOWN,,https://www.norwaysavings.bank/get-to-know-us/about-the-bank/annual-reports/,,entry_from_analyze_bank,no_pdf_found,,DONE
290249,WaukeshaBank,https://www.waukeshabank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
292908,EvansBankWNY,https://evansbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
636771,IndependentBank,www.independentbank.com,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
637451,PlainsCapital,https://www.plainscapital.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
294751,CNB1901,https://cnb1901.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
300009,PassumpsicB,www.passumpsicbank.com,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
300353,shamrockbankna,https://www.shamrockbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
300933,bankplanters,www.bankpfb.com,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
300942,pioneerbanks,https://www.pioneerbanks.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
301800,ulstersavings,https://www.ulstersavings.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
309150,TheMissouriBank,https://www.themissouribank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
645625,WesBanco,https://www.wesbanco.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
311050,bankahb,https://www.ahb.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
661308,AmalgamatedBank,https://www.amalgamatedbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
311845,ArvestBank,https://www.arvest.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
317258,WestPlainsBank,https://www.westplainsbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
662369,BankoftheSierra,https://www.bankofthesierra.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
319047,RiddellNatlBank,https://www.riddellonline.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
319551,ssbscott7224,https://www.ssbscott.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
320052,LegacyBank,www.legacybank.com,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
324340,ChoiceOneBank,https://www.choiceone.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
324863,BofCommerce,https://www.bofc.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
326858,FNBSF,https://www.fnbsf.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
664176,WilliamPennBank,https://www.williampenn.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
327556,anchordbank,https://www.anchordbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
329952,FNBgranburytx,https://www.fnbgranbury.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
330239,FirstNationalBk,https://www.fnbhamilton.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
330855,bankofmissouri,https://www.bankofmissouri.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
330949,MorgantownBank,https://www.morgantownbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
331375,bank_gloucester,https://www.bankgloucester.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
331713,newtripolibank,https://www.newtripolibank.net/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
667757,OriginBank,https://www.origin.bank/en/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
333856,GVbank,https://www.grandviewbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
336147,UCBank,https://www.unitedcitizensbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
339456,fcbotx,https://www.fcbot.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
680130,CTBank,http://ctbconnect.com,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
697978,CBTCconnect,https://cbtc.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
340144,peopleswi,https://www.bankpeoples.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
340256,21stcbmpls,https://21stcb.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
701062,CPBHawaii,https://www.cpb.bank/,YES,https://ir.cpb.bank/sec-filings/sec-filings/default.aspx,UNKNOWN,,https://www.cpb.bank/,,entry_from_analyze_bank,no_pdf_found,,DONE
343903,adams_community,https://www.adamscommunity.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
345345,AmericanBankIA,http://www.am-bank.com,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
759625,BankOfBotetourt,https://www.bankofbotetourt.com/,YES,https://bankofbotetourt.q4ir.com/financials/annual-reports/default.aspx,UNKNOWN,,https://bankofbotetourt.q4ir.com/financials/annual-reports/default.aspx,,entry_from_analyze_bank,no_pdf_found,,DONE
347956,vastbank,https://www.vast.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
773247,WeAreMidlandSB,https://www.midlandsb.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
353238,centralstatebnk,https://www.centralstatebank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
353555,ANB,https://www.anb.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
357777,GreenvilleBank,https://www.greenvillesavings.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
357937,CitizensBankLa,https://www.citizensbankandtrust.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
780218,TheUnionBankCo,https://www.theubank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
361439,AJBank_TN,https://www.andrewjohnsonbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
786612,Mid_Penn_Bank,https://midpennbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
797775,BlueFoundryBank,https://bluefoundrybank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
832546,WestShoreBank,https://www.westshorebank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
371232,firstcbt,https://www.firstcbt.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
371362,WSB1906,https://www.wellingtonsb.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
372640,F_M1914,https://www.fmfbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
375043,PeoplesNatlBank,https://www.peoplesnationalbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
386450,5pointsbank,https://www.5pointsbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
852320,TruistNews,https://www.truist.com/,YES,https://ir.truist.com/annual-reports,UNKNOWN,,https://www.truist.com/who-we-are/about-truist,,entry_from_analyze_bank,no_pdf_found,,DONE
852713,qnbbank,https://www.qnbbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
397540,FNBFS,https://fnbfs.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
398837,CopiahBank,https://www.copiahbank.com,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
400057,FSBofPurdy,https://www.fsb-purdy.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
406974,Brighton_Bank,https://www.brightonbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
925653,BankofTexas,https://www.bankoftexas.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
408875,AxiomBank,https://www.axiombanking.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
410917,cnbsomerset,https://www.cnbsomerset.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
412751,AskWoodforest,https://www.woodforest.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
412872,FAMF1892,https://famf.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
413208,HSBC_US,https://www.us.hsbc.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
414102,AldenStateNY,https://www.aldenstate.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
933621,BurkeandHerbert,https://www.burkeandherbertbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
416339,FirstSecurityB1,https://onlinebanking.fsb1.com/Pages/Default.html,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
418249,BankSNB,https://www.snbonline.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
936462,mechanicsbank,https://www.mechanicsbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
422433,FGBank,https://www.fgb.net/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
423449,Mybankforlife,http://www.thefarmersbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
423636,UbankJ,www.ubank.bank,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
952677,essabank,https://essabank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
956255,FNBRF,https://www.fnbrf.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
428060,CentralNatlBank,https://www.cnbwaco.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
429021,QueenstownBank,https://www.queenstownbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
963945,MerchantsBankIN,https://www.merchantsbankofindiana.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
430036,RobertsonBank,https://www.robertsonbanking.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
433943,washstatebank,https://www.washsb.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
434203,FirstHopeBank,https://www.firsthope.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
434539,fandmbank1915,https://www.fandm.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
435255,sbmidwest,https://www.banksecuritystate.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
980661,FHBHawaii,https://www.fhb.com/en/personal,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
436739,bankchampaign,https://www.bankchampaign.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
441256,FirstDakota,https://www.firstdakota.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
441630,BankofDade,https://bankofdade.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
991340,1stSourceBank,https://www.1stsource.com/,YES,https://ir.1stsource.com/financials/annual-reports/default.aspx,UNKNOWN,,https://www.1stsource.com/help-support/frequently-asked-questions/,,entry_from_analyze_bank,no_pdf_found,,DONE
446877,mchenrysavings,https://www.mchenrysavings.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
450856,UnionBankTrust,https://www.ubt.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
451246,waynebank1882,https://www.waynebankonline.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
451965,WellsFargo,https://www.wellsfargo.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
455972,peoplesbank_wa,www.peoplesbank-wa.com,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
456045,MY100BANK,https://www.my100bank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
457752,CouleeBank,https://www.couleebank.net/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
458544,FirstServiceBnk,https://firstservicebank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
458946,bankofcashton,https://www.bankofcashton.bank,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
459671,ManasquanBank,https://manasquan.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
460033,MyCommBank,https://www.communitybank.net/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
460770,HomeFederalTN,www.hsbutah.com,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
1002878,NWSB,https://www.northwest.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
1007819,Fidelity_Bank,https://www.bankatfidelity.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
1017939,ucbi,https://www.ucbi.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
464255,DakPrairieBank,https://www.dakotaprairiebank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
465243,GarrettStBank,https://www.garrettstatebank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
1018927,1stSecurityBank,https://www.fsbwa.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
466240,fabandt,https://www.fabandt.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
470032,CommSpiritBank,https://www.communityspirit.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
470452,ArmstrongBank,https://www.armstrong.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
472616,FirstScotia,https://firstscotia.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
473266,texasfirstbank,https://www.texasfirst.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
474254,BroadwayBank,https://broadway.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
474656,corebank,https://corebank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
474759,SunflowerBank,www.sunflowerbank.com,YES,https://ir.firstsuncb.com/home/default.aspx/financials/annual-reports/default.aspx,UNKNOWN,,https://ir.firstsuncb.com/home/default.aspx/financials/annual-reports/default.aspx,,entry_from_analyze_bank,no_pdf_found,,DONE
476810,Citibank,https://www.citi.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
478195,BankoftheValley,https://www.bankofthevalley.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
1216321,MyRepublicBank,https://www.myrepublicbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
480433,BankFNBD,https://t.co/7J9ediBNeB,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
480723,1NB,https://www.bankwith1st.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
480853,FoundationBank,https://www.foundationbank.org/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
481177,LandmarkNatlBan,https://www.banklandmark.com,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
481430,AmericanNatlBk,https://www.americannationalbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
481627,CitizensBankWV,https://www.citizenswv.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
482446,JerseyStateBank,https://www.jerseystatebank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
483751,labettebank,https://labettebank.com,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
2562164,CoastalBankWA,https://www.coastalbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
2608754,MercBank,https://www.mercbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
490450,northdallasbank,https://www.ndbt.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
2743244,redriverbank,https://www.redriverbank.net/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
2757205,mvbbanking,https://mvbbanking.com/,YES,https://ir.mvbbanking.com/sec-filings/annual-reports/default.aspx,UNKNOWN,,https://mvbbanking.com/,,entry_from_analyze_bank,no_pdf_found,,DONE
2775151,ABTGOLD,https://www.abtgold.com/,YES,https://www.abtgold.com/home/who-we-are/news-investor-relations,UNKNOWN,,https://www.abtgold.com/home/who-we-are/news-investor-relations,,entry_from_analyze_bank,no_pdf_found,,DONE
493152,FlatwaterBank,https://flatwater.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
493741,AllianceBank_IN,https://www.myalliancebank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
493844,FranklinBankKY,https://www.fbtco.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
497404,TDBank_US,https://www.td.com/us/en/personal-banking,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
498148,focusbank,https://www.focusbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
2871099,TriStarBank,https://www.tristar.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
498625,CalhounBanksWV,https://www.calhounbanks.com/,YES,https://www.calhounbanks.com/About-Us/Financial-Information,UNKNOWN,,https://www.calhounbanks.com/About-Us/Financial-Information,,entry_from_analyze_bank,no_pdf_found,,DONE
499501,MEcommunitybank,https://www.mainecb.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
499743,HeritageCBank,https://www.hcbanks.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
2880019,FinWiseBank,https://www.finwise.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
501459,RoyalBanksOfMO,https://www.royalbanksofmo.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
504713,usbank,https://www.usbank.com/index.html,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
3145797,Traditions_Bank,https://www.traditions.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
507152,QuailCreekBank,https://quailcreek.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
507349,yalebankiowa,http://www.yalebankiowa.com,NO,,UNKNOWN,,,0,exception,exception:Page.content: Unable to retrieve content because the page is navigating and changing the content.,,DONE
508346,HawthornBankMO,https://www.hawthornbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
509950,FirstUnitedBank,https://www.firstunitedbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
520423,FaheyBank,https://www.faheybank.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
520777,csb_chicago,https://www.communitysavingsbank.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
524579,SimplyLocalBank,https://greatmidwestbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
525549,statebankofcp,https://www.sbcp.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
526452,1fbusa,https://www.1fbusa.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
527954,fnbo,https://www.fnbo.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
528849,horiconbank,www.horiconbank.com,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
531250,centennial1916,https://www.mycentennial.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
535753,BankWithAcademy,https://www.academybank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
535940,OfToulon,WWW.STATEBANKOFTOULON.COM,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
3228908,MedallionBank,https://www.medallionbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
537560,ExtracoBanks,https://www.extracobanks.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
539032,bibankal,https://www.bibank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
539377,UnitedBankNWA,https://www.united-bk.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
3284070,Ally,https://www.ally.com/,YES,https://www.ally.com/about/investor/annual-reports/,UNKNOWN,,https://www.ally.com/invest/robo-automated-investing/,,entry_from_analyze_bank,no_pdf_found,,DONE
3402913,BanescoUSA,https://banescousa.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
541231,FCBankAL,https://www.fcbl.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
541754,WrayStateBank,https://wraystatebank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
542153,FandMBankNE,https://www.fmbankne.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
542528,CIVISTABANK,https://www.civista.bank,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
542667,MtMcKinleyBank,https://www.mtmckinleybank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
543459,DreamFirstBank,https://www.dreamfirst.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
543945,FTSB,https://www.farmerstrust.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
544652,CornhuskerBank,https://www.cornhuskerbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
546535,bankofdudley,https://www.bankofdudley.com/home/home,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
3465226,CitywideBanks,https://www.citywidebanks.com,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
549862,cbtwaco,https://www.cbtwaco.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
550279,Oly_Fed,https://www.olyfed.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
552545,ts_bank,https://www.tsbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
556459,KlebergBank,https://www.klebergbank.com,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
3595271,BankWisely,https://thebankofprinceton.com/,YES,https://ir.thebankofprinceton.com/corporate-profile/default.aspx/financials/annual-reports/default.aspx,UNKNOWN,,https://ir.thebankofprinceton.com/corporate-profile/default.aspx/financials/annual-reports/default.aspx,,entry_from_analyze_bank,no_pdf_found,,DONE
3637685,FirstFoundInc,https://www.firstfoundationinc.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
561659,wypinnbank,https://www.wypinnbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
564463,crbanktx,https://www.crbanktx.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
564557,falconintlbank,,NO,,,,,0,no_url,no_url,,
564678,gsl_bank,https://gslsavingsbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
565750,bankofwash,https://www.bankofwashington.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
566056,MySECBank,https://www.mysecurity.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
3783313,crossriverbank,https://www.crossriver.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
540739,FirstStateBank,https://www.firststatebank.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
729011,thecombank,https://www.thecombank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
575254,MyCityBank,https://www.city.bank,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
575759,MNB_Bank,https://www.mnb.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
842460,lsnbank,https://www.lonestarnationalbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
576952,FirstNEBank,https://firstnebraska.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
97804,MountainOneBank,https://www.mountainone.com/,YES,https://www.mountainone.com/about/news/?jsf=jet-engine:listing&tax=category:25,UNKNOWN,,https://www.mountainone.com/,,entry_from_analyze_bank,no_pdf_found,,DONE
578255,FUBTexas,https://www.firstunited.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
580548,BankOfLuxemburg,https://www.bankofluxemburg.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
580847,myLBCbank,https://www.lewisburgbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
580874,Brattbank,https://www.brattbank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
583352,FNBHuntsville,https://www.fnbhuntsvilletx.bank/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
584920,FidelityBankNC,https://www.fidelitybanknc.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
587800,LibertyBank_CT,https://www.liberty-bank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
60330,PeoplesBankAL,www.peoplesbankal.com,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
590640,FNBOxford,https://www.fnboxford.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,homepage_error,,DONE
591320,ArthurStateBank,https://www.arthurstatebank.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
592448,getevolved1925,https://www.getevolved.com/,NO,,UNKNOWN,,,,entry_from_analyze_bank,no_financial_page,,DONE
